Order ID,Date,Region,Sales Channel,Customer Type,Product Category,Product,Salesperson,Quantity,Unit Price,Discount,Revenue
ORD-1237,8/13/2026,North,Online,New,Storage,External SSD 1TB,Aisha Lim,6,392.85,5%,2239.25
ORD-1238,5/15/2026,North,Corporate Sales,Returning,Networking,Ethernet Cable,Aisha Lim,9,18.72,8%,155
ORD-1239,5/15/2026,East,Marketplace,Returning,Accessories,Webcam,Nora Chen,5,69.84,5%,331.74
ORD-1240,6/4/2026,South,Online,Returning,Monitors,Portable Monitor,Jason Lee,2,655.2,8%,1205.57
ORD-1241,12/30/2026,Central,Retail Store,Returning,Accessories,Laptop Stand,Chloe Lim,4,36.25,15%,123.26
ORD-1242,7/7/2026,Central,Marketplace,Returning,Monitors,Portable Monitor,Chloe Lim,3,655.2,5%,1867.32
ORD-1243,1/2/2026,Central,Online,New,Accessories,Laptop Stand,Hafiz Rahman,5,34.2,5%,162.45
ORD-1244,4/7/2026,East,Online,Returning,Networking,Wi-Fi Router,Nora Chen,4,267.12,20%,854.78
ORD-1245,10/21/2026,West,Online,Returning,Monitors,Ultrawide Monitor,Sofia Tan,2,1309.5,20%,2095.2
ORD-1246,3/24/2026,East,Online,Returning,Storage,External HDD 2TB,Nora Chen,5,288,10%,1296
ORD-1247,8/18/2026,South,Retail Store,New,Storage,USB Drive 128GB,Jason Lee,8,54,5%,410.4
ORD-1248,5/11/2026,Central,Corporate Sales,Returning,Networking,Mesh Wi-Fi Set,Chloe Lim,6,675,10%,3645
ORD-1249,10/22/2026,South,Online,Returning,Storage,Memory Card 256GB,Raj Kumar,2,85.86,10%,154.55
ORD-1250,6/24/2026,South,Marketplace,Returning,Networking,Ethernet Cable,Raj Kumar,6,17.1,15%,87.21
ORD-1251,10/15/2026,West,Corporate Sales,Returning,Office Supplies,Printer Paper,Ben Ho,15,16.2,15%,206.55
ORD-1252,4/27/2026,South,Retail Store,New,Office Supplies,Desk Organizer,Farah Ali,2,29.93,5%,56.86
ORD-1253,1/30/2026,Central,Retail Store,New,Networking,Mesh Wi-Fi Set,Hafiz Rahman,7,675,3%,4583.25
ORD-1254,12/2/2026,South,Online,Returning,Accessories,USB-C Hub,Farah Ali,5,49.5,10%,222.75
ORD-1255,9/23/2026,North,Online,New,Monitors,Portable Monitor,Mei Tan,2,598.5,3%,1161.09
ORD-1256,12/14/2026,West,Retail Store,New,Accessories,Wireless Mouse,Sofia Tan,3,39.29,15%,100.18
ORD-1257,6/27/2026,West,Online,Returning,Accessories,Webcam,Ben Ho,4,68.4,3%,265.39
ORD-1258,10/21/2026,West,Marketplace,Returning,Computers,Laptop Air 13,Sofia Tan,3,2182.5,3%,6351.08
ORD-1259,8/13/2026,South,Retail Store,Returning,Computers,Laptop Pro 14,Jason Lee,2,2880,8%,5299.2
ORD-1260,4/23/2026,North,Marketplace,Returning,Accessories,Webcam,Mei Tan,5,72,5%,342
ORD-1261,10/26/2026,Central,Retail Store,New,Monitors,24-inch Monitor,Chloe Lim,6,495.9,15%,2529.09
ORD-1262,6/27/2026,East,Online,Returning,Storage,External SSD 1TB,Nora Chen,4,384.75,0%,1539
ORD-1263,2/1/2026,Central,Retail Store,New,Storage,Memory Card 256GB,Kevin Yap,5,84.24,0%,421.2
ORD-1264,5/7/2026,South,Online,Returning,Accessories,Keyboard,Jason Lee,3,59.67,8%,164.69
ORD-1265,3/9/2026,South,Retail Store,Returning,Computers,Laptop Air 13,Jason Lee,4,2182.5,0%,8730
ORD-1266,10/8/2026,West,Corporate Sales,New,Accessories,Keyboard,Priya Shah,5,55.58,20%,222.3
ORD-1267,7/27/2026,West,Online,New,Storage,USB Drive 128GB,Ben Ho,5,52.38,0%,261.9
ORD-1268,3/4/2026,South,Marketplace,Returning,Monitors,Ultrawide Monitor,Farah Ali,2,1282.5,8%,2359.8
ORD-1269,3/25/2026,North,Retail Store,Returning,Computers,All-in-One PC,Mei Tan,2,2565,15%,4360.5
ORD-1270,12/1/2026,South,Online,Returning,Office Supplies,Sticky Notes,Jason Lee,2,7.49,3%,14.53
ORD-1271,5/27/2026,North,Online,Returning,Networking,Mesh Wi-Fi Set,Aisha Lim,6,675,20%,3240
ORD-1272,1/15/2026,Central,Corporate Sales,New,Computers,Gaming Laptop,Hafiz Rahman,2,3591,5%,6822.9
ORD-1273,8/10/2026,East,Retail Store,Returning,Office Supplies,Pen Pack,Nora Chen,2,10.8,15%,18.36
ORD-1274,12/4/2026,West,Corporate Sales,New,Computers,Gaming Laptop,Sofia Tan,2,3780,8%,6955.2
ORD-1275,2/6/2026,Central,Online,New,Accessories,Keyboard,Kevin Yap,5,60.84,8%,279.86
ORD-1276,4/2/2026,East,Retail Store,Returning,Monitors,24-inch Monitor,Amir Hassan,3,542.88,0%,1628.64
ORD-1277,11/4/2026,Central,Retail Store,Returning,Computers,Gaming Laptop,Chloe Lim,2,3780,15%,6426
ORD-1278,10/19/2026,North,Online,Returning,Computers,Laptop Pro 14,Aisha Lim,4,2937.6,3%,11397.89
ORD-1279,6/28/2026,North,Online,Returning,Office Supplies,Sticky Notes,Mei Tan,2,6.84,15%,11.63
ORD-1280,8/2/2026,Central,Retail Store,New,Computers,Laptop Air 13,Kevin Yap,4,2137.5,10%,7695
ORD-1281,8/10/2026,North,Online,Returning,Accessories,Wireless Mouse,Aisha Lim,2,40.5,10%,72.9
ORD-1282,9/21/2026,North,Retail Store,Returning,Accessories,Wireless Mouse,Mei Tan,7,40.5,5%,269.33
ORD-1283,2/28/2026,Central,Online,New,Monitors,27-inch Monitor,Chloe Lim,4,795.6,3%,3086.93
ORD-1284,6/14/2026,North,Online,New,Accessories,Keyboard,Daniel Wong,4,55.58,10%,200.07
ORD-1285,4/14/2026,Central,Retail Store,New,Computers,Gaming Laptop,Chloe Lim,2,3780,8%,6955.2
ORD-1286,9/26/2026,East,Online,Returning,Storage,Memory Card 256GB,Amir Hassan,3,85.86,5%,244.7
ORD-1287,6/6/2026,North,Retail Store,New,Office Supplies,Desk Organizer,Aisha Lim,6,29.93,8%,165.19
ORD-1288,8/10/2026,Central,Online,Returning,Accessories,Mouse Pad,Kevin Yap,5,12.83,15%,54.51
ORD-1289,11/26/2026,South,Marketplace,Returning,Accessories,Keyboard,Jason Lee,6,59.67,10%,322.22
ORD-1290,1/23/2026,South,Retail Store,New,Networking,Network Switch,Raj Kumar,2,162,0%,324
ORD-1291,8/4/2026,North,Retail Store,New,Storage,External HDD 2TB,Aisha Lim,5,293.76,15%,1248.48
ORD-1292,5/1/2026,East,Marketplace,Returning,Office Supplies,Desk Organizer,Amir Hassan,3,30.56,20%,73.33
ORD-1293,11/8/2026,South,Online,New,Networking,Network Switch,Jason Lee,2,165.24,15%,280.91
ORD-1294,11/20/2026,Central,Online,Returning,Accessories,Laptop Stand,Kevin Yap,2,34.2,10%,61.56
ORD-1295,12/13/2026,Central,Corporate Sales,Returning,Computers,Desktop Mini,Hafiz Rahman,2,1620,3%,3142.8
ORD-1296,3/24/2026,North,Online,New,Storage,External SSD 1TB,Mei Tan,3,413.1,0%,1239.3
ORD-1297,12/9/2026,South,Online,New,Computers,Gaming Laptop,Farah Ali,3,3780,5%,10773
ORD-1298,5/13/2026,North,Retail Store,Returning,Storage,External HDD 2TB,Mei Tan,3,288,10%,777.6
ORD-1299,11/4/2026,South,Online,New,Office Supplies,Pen Pack,Raj Kumar,4,10.48,10%,37.71
ORD-1300,5/20/2026,Central,Corporate Sales,Returning,Storage,Memory Card 256GB,Chloe Lim,3,81,5%,230.85
ORD-1301,6/18/2026,West,Corporate Sales,New,Computers,Laptop Air 13,Ben Ho,2,2182.5,10%,3928.5
ORD-1302,12/3/2026,North,Online,Returning,Storage,Memory Card 256GB,Daniel Wong,2,81,3%,157.14
ORD-1303,3/4/2026,East,Online,Returning,Monitors,Ultrawide Monitor,Amir Hassan,3,1309.5,5%,3732.08
ORD-1304,12/11/2026,North,Online,Returning,Accessories,Laptop Stand,Mei Tan,2,32.49,10%,58.48
ORD-1305,12/2/2026,Central,Retail Store,Returning,Computers,Laptop Pro 14,Kevin Yap,3,2995.2,5%,8536.32
ORD-1306,9/30/2026,East,Marketplace,Returning,Accessories,Mouse Pad,Grace Ng,4,12.83,15%,43.61
ORD-1307,9/20/2026,North,Marketplace,Returning,Networking,Mesh Wi-Fi Set,Aisha Lim,6,675,3%,3928.5
ORD-1308,2/22/2026,East,Marketplace,Returning,Office Supplies,Desk Organizer,Nora Chen,7,32.13,15%,191.17
ORD-1309,2/18/2026,South,Online,New,Monitors,24-inch Monitor,Jason Lee,2,542.88,0%,1085.76
ORD-1310,8/25/2026,Central,Online,New,Storage,USB Drive 128GB,Kevin Yap,6,55.08,0%,330.48
ORD-1311,7/20/2026,East,Online,Returning,Storage,Memory Card 256GB,Grace Ng,3,76.95,15%,196.22
ORD-1312,4/24/2026,East,Online,Returning,Computers,Desktop Mini,Grace Ng,2,1620,5%,3078
ORD-1313,9/28/2026,North,Online,Returning,Storage,USB Drive 128GB,Mei Tan,5,54,8%,248.4
ORD-1314,7/3/2026,Central,Retail Store,Returning,Monitors,Ultrawide Monitor,Hafiz Rahman,3,1282.5,0%,3847.5
ORD-1315,9/13/2026,North,Marketplace,Returning,Accessories,Keyboard,Aisha Lim,6,58.5,5%,333.45
ORD-1316,12/1/2026,West,Online,Returning,Monitors,24-inch Monitor,Ben Ho,2,495.9,5%,942.21
ORD-1317,3/28/2026,East,Retail Store,New,Office Supplies,Desk Organizer,Nora Chen,3,30.56,3%,88.92
ORD-1318,11/25/2026,Central,Marketplace,Returning,Storage,USB Drive 128GB,Kevin Yap,4,56.16,15%,190.94
ORD-1319,1/30/2026,North,Online,Returning,Accessories,Webcam,Aisha Lim,5,72,8%,331.2
ORD-1320,6/13/2026,Central,Retail Store,New,Computers,All-in-One PC,Kevin Yap,2,2808,0%,5616
ORD-1321,12/27/2026,South,Corporate Sales,Returning,Computers,Laptop Pro 14,Jason Lee,2,3052.8,20%,4884.48
ORD-1322,9/5/2026,South,Corporate Sales,Returning,Computers,Laptop Air 13,Jason Lee,3,2250,15%,5737.5
ORD-1323,11/6/2026,West,Corporate Sales,Returning,Networking,Ethernet Cable,Priya Shah,7,18.72,10%,117.94
ORD-1324,9/19/2026,Central,Online,Returning,Storage,Memory Card 256GB,Kevin Yap,4,82.62,10%,297.43
ORD-1325,6/11/2026,South,Retail Store,Returning,Office Supplies,Sticky Notes,Jason Lee,8,7.2,15%,48.96
ORD-1326,12/2/2026,North,Marketplace,Returning,Office Supplies,Desk Organizer,Mei Tan,4,31.5,8%,115.92
ORD-1327,6/28/2026,West,Retail Store,Returning,Monitors,27-inch Monitor,Ben Ho,4,742.05,8%,2730.74
ORD-1328,6/28/2026,Central,Online,New,Computers,All-in-One PC,Chloe Lim,2,2862,15%,4865.4
ORD-1329,10/16/2026,South,Marketplace,New,Accessories,USB-C Hub,Jason Lee,2,49.5,10%,89.1
ORD-1330,10/16/2026,Central,Corporate Sales,New,Monitors,Portable Monitor,Chloe Lim,2,655.2,8%,1205.57
ORD-1331,7/1/2026,West,Marketplace,Returning,Storage,External HDD 2TB,Sofia Tan,5,273.6,8%,1258.56
ORD-1332,3/29/2026,South,Online,Returning,Monitors,27-inch Monitor,Farah Ali,4,742.05,3%,2879.15
ORD-1333,6/17/2026,East,Online,Returning,Networking,Ethernet Cable,Amir Hassan,3,19.08,5%,54.38
ORD-1334,8/1/2026,West,Online,Returning,Monitors,27-inch Monitor,Sofia Tan,2,742.05,8%,1365.37
ORD-1335,5/21/2026,South,Retail Store,New,Networking,Wi-Fi Router,Farah Ali,2,239.4,0%,478.8
ORD-1336,6/18/2026,South,Corporate Sales,New,Storage,External SSD 1TB,Jason Lee,7,405,3%,2749.95
ORD-1337,4/20/2026,West,Retail Store,Returning,Monitors,24-inch Monitor,Sofia Tan,2,522,0%,1044
ORD-1338,8/25/2026,South,Retail Store,New,Storage,USB Drive 128GB,Raj Kumar,2,54,5%,102.6
ORD-1339,9/16/2026,South,Online,Returning,Networking,Network Switch,Raj Kumar,8,162,10%,1166.4
ORD-1340,4/10/2026,Central,Corporate Sales,Returning,Networking,Ethernet Cable,Chloe Lim,3,19.08,15%,48.65
ORD-1341,12/11/2026,Central,Online,Returning,Accessories,Wireless Mouse,Chloe Lim,6,38.48,10%,207.77
ORD-1342,5/29/2026,East,Retail Store,Returning,Accessories,Laptop Stand,Amir Hassan,2,34.2,5%,64.98
ORD-1343,4/13/2026,West,Retail Store,Returning,Office Supplies,Pen Pack,Sofia Tan,2,10.48,8%,19.28
ORD-1344,2/19/2026,East,Retail Store,Returning,Storage,USB Drive 128GB,Grace Ng,6,51.3,15%,261.63
ORD-1345,5/12/2026,East,Retail Store,Returning,Monitors,24-inch Monitor,Grace Ng,3,522,0%,1566
ORD-1346,7/24/2026,East,Retail Store,Returning,Storage,USB Drive 128GB,Amir Hassan,3,52.38,8%,144.57
ORD-1347,5/22/2026,West,Online,Returning,Office Supplies,Sticky Notes,Priya Shah,2,6.84,15%,11.63
ORD-1348,11/28/2026,East,Online,Returning,Computers,Desktop Mini,Grace Ng,2,1620,5%,3078
ORD-1349,5/27/2026,North,Retail Store,Returning,Monitors,Portable Monitor,Daniel Wong,2,667.8,20%,1068.48
ORD-1350,4/9/2026,South,Online,Returning,Office Supplies,Sticky Notes,Jason Lee,7,7.2,5%,47.88
ORD-1351,11/9/2026,South,Online,New,Monitors,Portable Monitor,Jason Lee,3,642.6,0%,1927.8
ORD-1352,11/3/2026,South,Retail Store,Returning,Monitors,Ultrawide Monitor,Raj Kumar,2,1309.5,0%,2619
ORD-1353,11/24/2026,West,Online,Returning,Accessories,USB-C Hub,Priya Shah,3,49.5,15%,126.23
ORD-1354,5/25/2026,South,Marketplace,Returning,Storage,Memory Card 256GB,Raj Kumar,4,85.86,20%,274.75
ORD-1355,1/12/2026,East,Online,Returning,Office Supplies,Printer Paper,Nora Chen,5,16.2,3%,78.57
ORD-1356,2/22/2026,East,Marketplace,Returning,Computers,All-in-One PC,Amir Hassan,2,2700,20%,4320
ORD-1357,5/6/2026,North,Retail Store,Returning,Monitors,Ultrawide Monitor,Aisha Lim,2,1350,10%,2430
ORD-1358,9/30/2026,West,Marketplace,Returning,Networking,Ethernet Cable,Priya Shah,5,17.46,8%,80.32
ORD-1359,8/22/2026,West,Corporate Sales,Returning,Monitors,Portable Monitor,Sofia Tan,3,598.5,0%,1795.5
ORD-1360,2/1/2026,North,Corporate Sales,New,Computers,Desktop Mini,Aisha Lim,3,1620,10%,4374
ORD-1361,3/18/2026,North,Marketplace,New,Office Supplies,Sticky Notes,Mei Tan,5,7.2,8%,33.12
ORD-1362,7/26/2026,Central,Online,Returning,Networking,Network Switch,Hafiz Rahman,8,168.48,20%,1078.27
ORD-1363,2/12/2026,North,Online,Returning,Storage,Memory Card 256GB,Daniel Wong,7,81,10%,510.3
ORD-1364,5/19/2026,East,Retail Store,Returning,Networking,Ethernet Cable,Nora Chen,2,19.08,8%,35.11
ORD-1365,12/24/2026,East,Online,Returning,Monitors,27-inch Monitor,Amir Hassan,3,765,5%,2180.25
ORD-1366,6/30/2026,North,Online,New,Accessories,Mouse Pad,Aisha Lim,4,13.5,10%,48.6
ORD-1367,1/23/2026,South,Online,New,Accessories,Webcam,Raj Kumar,3,72,5%,205.2
ORD-1368,5/29/2026,North,Online,Returning,Accessories,Webcam,Daniel Wong,9,76.32,10%,618.19
ORD-1369,1/22/2026,South,Online,Returning,Networking,Mesh Wi-Fi Set,Raj Kumar,5,641.25,3%,3110.06
ORD-1370,6/18/2026,West,Online,Returning,Storage,Memory Card 256GB,Sofia Tan,2,85.86,15%,145.96
ORD-1371,3/5/2026,Central,Online,Returning,Monitors,24-inch Monitor,Chloe Lim,2,506.34,8%,931.67
ORD-1372,11/14/2026,Central,Online,Returning,Office Supplies,Printer Paper,Hafiz Rahman,5,15.71,3%,76.21
ORD-1373,2/9/2026,North,Online,Returning,Monitors,27-inch Monitor,Aisha Lim,2,765,5%,1453.5
ORD-1374,1/6/2026,South,Online,New,Storage,External SSD 1TB,Jason Lee,5,384.75,0%,1923.75
ORD-1375,2/26/2026,West,Retail Store,New,Networking,Network Switch,Sofia Tan,6,168.48,0%,1010.88
ORD-1376,5/7/2026,West,Corporate Sales,Returning,Computers,Laptop Air 13,Priya Shah,2,2250,15%,3825
ORD-1377,1/9/2026,East,Retail Store,New,Accessories,Webcam,Amir Hassan,4,74.88,15%,254.59
ORD-1378,3/24/2026,Central,Online,Returning,Storage,External HDD 2TB,Hafiz Rahman,2,288,8%,529.92
ORD-1379,6/3/2026,West,Retail Store,New,Office Supplies,Sticky Notes,Priya Shah,4,7.63,0%,30.53
ORD-1380,4/1/2026,North,Retail Store,Returning,Computers,Laptop Air 13,Mei Tan,2,2182.5,0%,4365
ORD-1381,5/15/2026,South,Corporate Sales,Returning,Computers,All-in-One PC,Raj Kumar,3,2754,20%,6609.6
ORD-1382,8/1/2026,Central,Corporate Sales,Returning,Computers,Desktop Mini,Hafiz Rahman,2,1620,5%,3078
ORD-1383,12/6/2026,West,Retail Store,New,Storage,External SSD 1TB,Priya Shah,6,405,3%,2357.1
ORD-1384,3/24/2026,Central,Online,New,Accessories,Webcam,Kevin Yap,6,68.4,5%,389.88
ORD-1385,2/3/2026,East,Retail Store,Returning,Monitors,27-inch Monitor,Grace Ng,2,780.3,15%,1326.51
ORD-1386,10/10/2026,North,Retail Store,New,Computers,Laptop Pro 14,Daniel Wong,3,2880,10%,7776
ORD-1387,9/25/2026,East,Retail Store,New,Networking,Mesh Wi-Fi Set,Amir Hassan,7,715.5,0%,5008.5
ORD-1388,9/4/2026,South,Online,New,Networking,Ethernet Cable,Raj Kumar,3,18.72,5%,53.35
ORD-1389,1/21/2026,South,Corporate Sales,Returning,Office Supplies,Desk Organizer,Jason Lee,7,31.5,5%,209.48
ORD-1390,9/27/2026,North,Online,Returning,Accessories,USB-C Hub,Aisha Lim,6,50.49,5%,287.79
ORD-1391,1/11/2026,East,Online,New,Accessories,Mouse Pad,Amir Hassan,2,13.5,5%,25.65
ORD-1392,8/27/2026,North,Online,Returning,Storage,Memory Card 256GB,Daniel Wong,3,85.86,8%,236.97
ORD-1393,1/11/2026,South,Online,Returning,Accessories,Webcam,Raj Kumar,7,68.4,3%,464.44
ORD-1394,6/4/2026,East,Retail Store,Returning,Storage,USB Drive 128GB,Amir Hassan,2,52.38,8%,96.38
ORD-1395,6/11/2026,North,Retail Store,New,Monitors,27-inch Monitor,Aisha Lim,2,765,10%,1377
ORD-1396,3/8/2026,North,Retail Store,New,Accessories,Webcam,Mei Tan,6,74.88,5%,426.82
ORD-1397,6/20/2026,East,Marketplace,Returning,Storage,External SSD 1TB,Grace Ng,4,429.3,20%,1373.76
ORD-1398,11/29/2026,Central,Corporate Sales,Returning,Monitors,24-inch Monitor,Hafiz Rahman,2,542.88,15%,922.9
ORD-1399,5/26/2026,West,Corporate Sales,Returning,Computers,Laptop Air 13,Sofia Tan,2,2250,3%,4365
ORD-1400,4/29/2026,East,Online,New,Storage,External SSD 1TB,Nora Chen,4,392.85,3%,1524.26
ORD-1401,11/9/2026,South,Online,Returning,Monitors,Ultrawide Monitor,Jason Lee,3,1404,8%,3875.04
ORD-1402,7/6/2026,South,Corporate Sales,Returning,Computers,All-in-One PC,Farah Ali,2,2862,5%,5437.8
ORD-1403,10/13/2026,West,Marketplace,Returning,Storage,Memory Card 256GB,Ben Ho,2,81,8%,149.04
ORD-1404,11/20/2026,West,Corporate Sales,New,Networking,Wi-Fi Router,Priya Shah,11,244.44,8%,2473.73
ORD-1405,3/6/2026,South,Online,Returning,Storage,Memory Card 256GB,Raj Kumar,5,81,10%,364.5
ORD-1406,9/15/2026,North,Marketplace,Returning,Monitors,27-inch Monitor,Daniel Wong,4,726.75,8%,2674.44
ORD-1407,6/4/2026,West,Online,Returning,Networking,Wi-Fi Router,Ben Ho,5,252,5%,1197
ORD-1408,7/6/2026,East,Corporate Sales,New,Computers,Desktop Mini,Nora Chen,2,1652.4,15%,2809.08
ORD-1409,7/8/2026,East,Retail Store,New,Accessories,Webcam,Amir Hassan,4,69.84,5%,265.39
ORD-1410,12/26/2026,East,Online,Returning,Storage,USB Drive 128GB,Nora Chen,8,57.24,10%,412.13
ORD-1411,10/31/2026,West,Corporate Sales,Returning,Networking,Network Switch,Sofia Tan,6,157.14,5%,895.7
ORD-1412,8/9/2026,Central,Retail Store,New,Monitors,Ultrawide Monitor,Kevin Yap,2,1350,3%,2619
ORD-1413,3/11/2026,East,Online,New,Accessories,Webcam,Nora Chen,2,72,15%,122.4
ORD-1414,7/7/2026,North,Online,New,Accessories,Keyboard,Mei Tan,2,59.67,0%,119.34
ORD-1415,9/22/2026,East,Online,Returning,Networking,Network Switch,Grace Ng,4,165.24,5%,627.91
ORD-1416,11/16/2026,North,Corporate Sales,Returning,Monitors,27-inch Monitor,Daniel Wong,3,726.75,8%,2005.83
ORD-1417,12/1/2026,South,Corporate Sales,New,Networking,Network Switch,Raj Kumar,10,165.24,0%,1652.4
ORD-1418,4/5/2026,South,Retail Store,New,Monitors,27-inch Monitor,Farah Ali,2,765,5%,1453.5
ORD-1419,3/14/2026,North,Corporate Sales,Returning,Networking,Ethernet Cable,Daniel Wong,5,19.08,3%,92.54
ORD-1420,9/27/2026,North,Online,New,Computers,Gaming Laptop,Mei Tan,2,3780,15%,6426
ORD-1421,1/6/2026,North,Retail Store,Returning,Office Supplies,Sticky Notes,Daniel Wong,5,7.34,5%,34.88
ORD-1422,2/11/2026,South,Corporate Sales,New,Office Supplies,Printer Paper,Farah Ali,7,15.71,5%,104.5
ORD-1423,5/18/2026,Central,Online,New,Accessories,Mouse Pad,Kevin Yap,4,13.5,5%,51.3
ORD-1424,3/25/2026,South,Online,Returning,Storage,Memory Card 256GB,Jason Lee,3,78.57,3%,228.64
ORD-1425,12/28/2026,North,Marketplace,New,Storage,Memory Card 256GB,Aisha Lim,2,78.57,5%,149.28
ORD-1426,10/5/2026,West,Retail Store,Returning,Office Supplies,Desk Organizer,Sofia Tan,3,33.39,3%,97.16
ORD-1427,8/2/2026,West,Marketplace,Returning,Accessories,Keyboard,Ben Ho,2,60.84,0%,121.68
ORD-1428,1/7/2026,West,Retail Store,Returning,Accessories,Webcam,Ben Ho,2,72,15%,122.4
ORD-1429,8/5/2026,West,Retail Store,New,Monitors,27-inch Monitor,Ben Ho,2,726.75,3%,1409.9
ORD-1430,11/15/2026,Central,Retail Store,New,Monitors,27-inch Monitor,Kevin Yap,3,810.9,10%,2189.43
ORD-1431,6/21/2026,West,Online,New,Monitors,24-inch Monitor,Sofia Tan,2,553.32,8%,1018.11
ORD-1432,1/4/2026,East,Corporate Sales,New,Computers,All-in-One PC,Amir Hassan,2,2565,8%,4719.6
ORD-1433,4/25/2026,East,Online,New,Accessories,Laptop Stand,Amir Hassan,3,34.2,5%,97.47
ORD-1434,4/23/2026,West,Retail Store,Returning,Computers,Gaming Laptop,Priya Shah,2,3780,10%,6804
ORD-1435,11/22/2026,South,Corporate Sales,Returning,Computers,Laptop Air 13,Jason Lee,2,2182.5,5%,4146.75
ORD-1436,6/15/2026,South,Retail Store,New,Accessories,Wireless Mouse,Farah Ali,2,38.48,3%,74.64
ORD-1437,2/15/2026,West,Online,New,Monitors,Ultrawide Monitor,Ben Ho,2,1404,8%,2583.36
ORD-1438,6/26/2026,North,Online,Returning,Accessories,Laptop Stand,Mei Tan,2,35.57,8%,65.45
ORD-1439,9/11/2026,Central,Marketplace,New,Storage,External HDD 2TB,Kevin Yap,5,299.52,8%,1377.79
ORD-1440,7/12/2026,East,Corporate Sales,Returning,Networking,Network Switch,Amir Hassan,10,168.48,5%,1600.56
ORD-1441,3/24/2026,North,Marketplace,Returning,Accessories,Mouse Pad,Daniel Wong,2,13.5,15%,22.95
ORD-1442,4/3/2026,North,Retail Store,New,Office Supplies,Sticky Notes,Mei Tan,3,6.98,0%,20.95
ORD-1443,8/23/2026,East,Retail Store,Returning,Accessories,Keyboard,Grace Ng,2,62.01,8%,114.1
ORD-1444,12/1/2026,West,Corporate Sales,Returning,Computers,Laptop Air 13,Ben Ho,5,2295,10%,10327.5
ORD-1445,11/15/2026,West,Online,Returning,Storage,USB Drive 128GB,Ben Ho,3,51.3,8%,141.59
ORD-1446,7/16/2026,North,Online,New,Storage,USB Drive 128GB,Aisha Lim,2,54,0%,108
ORD-1447,11/18/2026,South,Online,Returning,Computers,Laptop Air 13,Jason Lee,2,2137.5,8%,3933
ORD-1448,4/24/2026,North,Marketplace,Returning,Accessories,Mouse Pad,Aisha Lim,5,14.31,3%,69.4
ORD-1449,5/21/2026,South,Online,Returning,Accessories,Keyboard,Farah Ali,6,58.5,3%,340.47
ORD-1450,2/3/2026,East,Marketplace,Returning,Monitors,Ultrawide Monitor,Nora Chen,2,1282.5,8%,2359.8
ORD-1451,1/30/2026,North,Retail Store,Returning,Accessories,Mouse Pad,Aisha Lim,3,12.83,10%,34.63
ORD-1452,11/26/2026,West,Marketplace,New,Accessories,Wireless Mouse,Priya Shah,2,40.5,5%,76.95
ORD-1453,2/24/2026,North,Retail Store,New,Storage,External HDD 2TB,Daniel Wong,5,299.52,8%,1377.79
ORD-1454,5/15/2026,West,Retail Store,New,Office Supplies,Sticky Notes,Priya Shah,4,7.49,5%,28.45
ORD-1455,12/15/2026,Central,Marketplace,Returning,Networking,Ethernet Cable,Kevin Yap,5,18.72,8%,86.11
ORD-1456,8/5/2026,East,Online,Returning,Networking,Ethernet Cable,Amir Hassan,8,18.36,5%,139.54
ORD-1457,2/1/2026,Central,Retail Store,Returning,Networking,Ethernet Cable,Hafiz Rahman,3,17.1,3%,49.76
ORD-1458,1/27/2026,Central,Marketplace,Returning,Monitors,27-inch Monitor,Chloe Lim,2,742.05,5%,1409.9
ORD-1459,4/29/2026,East,Online,Returning,Accessories,USB-C Hub,Amir Hassan,5,49.5,8%,227.7
ORD-1460,3/27/2026,Central,Corporate Sales,Returning,Computers,Desktop Mini,Chloe Lim,3,1539,8%,4247.64
